date,rainfall_mm,rainfall_3day_avg,rainfall_7day_avg,river_level_m,temperature_c,humidity_pct,wind_speed_kmh,soil_moisture_pct,elevation_m,distance_to_river_km,drainage_quality,flood
2018-10-27,26.48,13.7,10.51,10.48,24.68,75.17,1.96,38.85,5,2.63,1,0
2018-10-28,8.46,13.08,12.74,5.62,20.35,62.42,5.48,36.9,20,0.36,2,0
2018-10-29,4.29,9.05,11.56,5.71,19.13,61.05,5.49,36.2,20,0.26,0,0
2018-10-30,14.4,12.36,11.07,6.56,20.46,72.97,14.27,31.31,10,3.66,0,0
2018-10-31,18.4,11.85,7.37,9.53,17.33,65.74,18.18,25.13,10,0.83,0,0
2018-11-01,2.74,7.97,9.02,2.28,20.01,65.25,1.0,31.1,100,1.13,0,0
2018-11-02,2.75,2.02,10.74,3.65,19.35,68.93,8.28,35.71,5,5.9,0,0
2018-11-03,0.56,7.77,10.07,3.27,22.5,58.0,14.34,31.8,5,1.1,2,0
2018-11-04,20.0,12.3,11.42,11.51,19.9,73.69,15.43,36.03,10,0.01,2,0
2018-11-05,16.35,15.34,14.54,8.08,22.99,66.97,1.6,34.65,200,5.56,0,0
2018-11-06,9.65,17.96,16.03,3.75,23.99,69.45,7.46,38.57,5,0.03,2,0
2018-11-07,27.88,20.7,20.3,9.47,22.73,66.08,19.49,33.23,100,2.17,1,0
2018-11-08,24.57,21.89,17.93,10.91,20.72,64.06,3.83,38.14,100,0.78,1,0
2018-11-09,13.2,22.73,15.85,8.2,21.41,64.65,5.54,33.14,20,1.27,1,0
2018-11-10,30.41,15.69,15.15,13.07,18.05,70.76,16.31,28.37,20,1.58,1,0
2018-11-11,3.46,11.88,11.29,4.74,20.81,59.14,0.94,33.69,50,1.05,2,0
2018-11-12,1.78,3.32,9.4,5.43,19.34,59.79,19.63,41.44,50,2.98,1,0
2018-11-13,4.72,2.46,13.43,4.27,22.42,65.96,3.73,28.08,100,5.34,1,0
2018-11-14,0.88,5.65,9.17,4.84,26.16,58.4,0.01,34.26,100,0.18,0,0
2018-11-15,11.36,17.87,8.95,4.95,21.99,61.56,2.67,37.57,20,3.22,2,0
2018-11-16,41.38,17.78,9.99,14.83,16.98,78.93,0.94,45.5,50,0.28,2,1
2018-11-17,0.6,14.64,15.14,1.51,20.22,56.46,0.97,33.59,10,0.17,1,0
2018-11-18,1.95,3.86,15.82,3.76,21.16,56.31,11.8,33.17,50,6.24,2,0
2018-11-19,9.03,17.24,15.72,6.15,21.07,56.45,2.41,30.45,50,1.34,1,0
2018-11-20,40.74,18.49,9.9,15.0,19.41,80.72,27.29,39.66,10,0.33,1,1
2018-11-21,5.7,19.02,10.16,5.28,21.34,60.01,7.27,29.72,5,1.69,1,0
2018-11-22,10.62,5.65,19.12,5.57,18.34,70.14,6.16,35.8,10,0.61,1,0
2018-11-23,0.64,4.55,25.02,3.46,18.91,53.08,5.7,30.76,20,1.25,2,0
2018-11-24,2.41,22.59,19.21,2.43,22.07,58.49,11.8,42.11,100,1.96,2,0
2018-11-25,64.72,39.16,24.9,15.0,18.73,100.0,6.02,45.75,50,4.07,1,1
2018-11-26,50.34,38.38,25.57,15.0,21.81,80.47,1.38,44.45,50,0.01,0,1
2018-11-27,0.07,31.97,29.81,2.94,17.97,58.85,21.22,33.9,10,0.48,1,0
2018-11-28,45.49,20.28,30.77,15.0,24.22,76.67,5.59,45.34,10,0.2,2,1
2018-11-29,15.29,30.38,23.07,6.6,19.12,60.9,0.77,30.87,10,0.2,0,0
2018-11-30,30.37,18.25,17.32,11.26,20.2,82.92,7.54,37.22,20,5.83,1,0
2018-12-01,9.1,16.78,19.67,4.91,21.28,65.4,10.42,38.89,50,5.5,2,0
2018-12-02,10.87,10.01,13.49,6.68,19.47,66.1,3.22,36.95,100,2.77,0,0
2018-12-03,10.07,12.48,11.37,7.04,20.86,56.55,16.11,37.22,20,2.06,2,0
2018-12-04,16.49,9.6,7.82,9.33,21.71,70.04,11.08,33.09,50,3.77,0,0
2018-12-05,2.26,6.4,9.14,7.26,22.45,66.92,10.51,23.84,5,0.12,1,0
2018-12-06,0.46,2.74,8.07,0.94,22.09,65.98,5.46,35.9,5,0.25,2,0
2018-12-07,5.52,8.09,9.03,5.89,20.14,66.1,32.68,34.1,5,0.76,1,0
2018-12-08,18.3,9.07,14.18,8.32,20.17,63.5,3.2,31.16,50,3.57,1,0
2018-12-09,3.38,12.82,14.07,3.81,25.14,63.26,8.62,27.78,20,1.28,2,0
2018-12-10,16.79,24.24,16.4,7.79,22.32,71.73,3.7,44.26,10,1.4,0,0
2018-12-11,52.55,23.61,16.86,15.0,18.55,77.31,13.66,42.9,50,0.52,1,1
2018-12-12,1.48,23.59,18.59,5.97,20.58,55.13,0.49,40.97,50,2.09,1,0
2018-12-13,16.75,9.01,18.53,9.54,19.68,72.82,0.47,34.03,5,4.38,1,0
2018-12-14,8.8,18.65,18.66,6.17,20.06,68.78,16.65,24.88,50,0.8,1,0
2018-12-15,30.39,14.04,15.05,14.24,17.85,67.45,5.7,39.84,100,1.93,1,0
2018-12-16,2.92,17.0,21.04,2.56,19.46,65.44,4.17,40.25,20,0.81,1,0
2018-12-17,17.7,15.98,21.11,7.21,23.89,69.32,9.35,36.57,50,3.15,1,0
2018-12-18,27.31,29.47,21.33,9.08,21.4,77.56,12.1,44.15,10,1.29,0,1
2018-12-19,43.4,29.32,19.05,15.0,15.24,78.53,2.25,41.86,100,0.83,0,1
2018-12-20,17.24,23.65,22.98,8.87,22.63,71.85,2.05,40.07,200,1.09,1,0
2018-12-21,10.31,14.0,22.27,6.72,22.36,69.38,31.74,39.08,20,0.19,1,0
2018-12-22,14.43,18.41,18.43,8.01,19.44,65.46,8.91,37.63,10,4.02,1,0
2018-12-23,30.48,19.2,17.96,10.95,21.57,75.33,4.94,40.58,20,6.34,1,0
2018-12-24,12.68,14.54,18.0,8.27,18.39,63.1,16.17,32.91,20,1.3,1,0
2018-12-25,0.46,17.75,18.95,3.93,19.15,68.49,7.45,39.71,5,0.5,1,0
2018-12-26,40.09,19.37,17.4,15.0,23.06,79.45,2.77,32.36,50,2.19,1,1
2018-12-27,17.54,24.86,15.36,6.49,19.5,64.16,2.32,42.82,5,1.2,2,0
2018-12-28,16.93,12.71,14.62,8.95,16.28,64.89,5.06,38.51,10,0.58,1,0
2018-12-29,3.64,12.24,16.81,3.17,19.87,62.46,19.65,33.28,50,0.08,2,0
2018-12-30,16.13,9.1,11.32,7.86,19.82,71.83,0.63,34.93,50,4.41,1,0
2018-12-31,7.51,13.15,11.11,6.39,22.35,57.08,2.47,30.18,5,3.19,2,0
2019-01-01,15.8,8.33,24.64,8.35,19.96,77.14,22.36,47.38,50,3.53,1,0
2019-01-02,1.69,11.19,24.23,2.99,19.07,62.39,1.3,47.81,200,1.16,1,0
2019-01-03,16.09,43.13,30.02,8.33,21.98,70.38,9.93,45.49,5,2.8,2,1
2019-01-04,111.63,42.82,30.07,15.0,20.11,100.0,2.4,49.81,20,1.74,1,1
2019-01-05,0.74,56.35,32.2,5.1,18.35,60.47,9.31,43.64,50,0.94,1,0
2019-01-06,56.7,21.76,35.22,15.0,22.14,87.61,4.83,47.91,50,3.7,0,1
2019-01-07,7.84,31.74,34.72,7.19,20.19,69.01,1.07,50.01,10,13.38,2,1
2019-01-08,30.69,20.47,21.64,12.08,19.79,75.31,8.73,38.63,10,4.59,2,0
2019-01-09,22.88,22.04,26.06,9.73,20.12,75.27,11.49,40.78,100,2.99,1,0
2019-01-10,12.56,18.52,19.07,6.35,17.6,64.11,11.4,42.29,200,2.75,1,0
2019-01-11,20.12,21.43,18.8,10.59,18.67,71.04,10.13,40.75,100,2.1,1,0
2019-01-12,31.62,19.83,16.77,12.13,19.71,71.79,6.94,32.93,200,3.84,0,0
2019-01-13,7.77,15.11,17.04,6.6,19.29,69.97,7.33,25.88,50,1.36,1,0
2019-01-14,5.94,10.08,18.32,4.82,22.2,58.8,10.1,36.45,200,0.4,1,0
2019-01-15,16.52,15.73,18.87,6.09,20.07,66.64,11.72,27.07,50,2.92,1,0
2019-01-16,24.74,20.94,15.58,10.24,21.32,70.8,10.64,31.28,200,5.04,1,0
2019-01-17,21.55,23.42,18.12,8.55,19.61,69.01,8.84,32.88,10,0.84,1,0
2019-01-18,23.98,18.04,17.55,10.73,21.68,75.6,1.69,34.18,100,3.06,1,0
2019-01-19,8.58,19.37,16.87,4.65,20.35,62.71,2.37,40.85,10,0.64,2,0
2019-01-20,25.54,12.01,13.35,12.27,19.56,79.74,3.01,40.53,5,5.72,0,0
2019-01-21,1.92,13.09,11.11,3.97,19.48,56.87,25.22,36.99,50,2.3,1,0
2019-01-22,11.8,4.6,8.67,6.83,17.58,66.74,14.25,36.63,20,1.68,1,0
2019-01-23,0.09,5.92,8.52,4.31,20.48,56.16,8.05,36.69,5,3.03,2,0
2019-01-24,5.89,4.27,7.42,6.42,19.37,65.05,2.9,20.48,200,3.36,1,0
2019-01-25,6.85,6.77,8.2,5.53,18.42,63.34,1.18,33.33,50,4.46,1,0
2019-01-26,7.57,10.75,7.79,4.84,21.62,63.01,22.9,24.13,200,4.63,2,0
2019-01-27,17.83,10.93,8.36,6.72,16.88,74.86,22.32,35.89,200,0.11,1,0
2019-01-28,7.38,11.38,8.52,4.89,18.52,60.42,1.17,22.94,20,0.26,1,0
2019-01-29,8.93,6.79,8.09,5.44,21.4,67.4,15.96,32.34,20,3.5,1,0
2019-01-30,4.07,6.67,7.18,4.85,19.95,58.19,5.92,35.61,10,5.84,1,0
2019-01-31,7.01,4.98,6.61,5.19,19.2,64.07,3.92,27.06,50,0.74,0,0
2019-02-01,3.87,4.01,7.92,5.49,19.78,55.96,13.44,37.98,50,0.02,1,0
2019-02-02,1.14,6.29,8.71,3.11,19.62,57.26,9.53,36.02,20,0.78,1,0
2019-02-03,13.87,10.52,9.47,7.59,16.21,66.53,15.14,35.69,20,0.97,2,0
2019-02-04,16.55,14.97,9.49,9.89,18.52,77.35,0.77,37.29,10,2.86,2,0
2019-02-05,14.49,13.46,13.2,8.26,22.43,67.75,3.84,33.48,20,0.1,1,0
2019-02-06,9.34,10.33,14.61,6.23,17.86,72.94,3.85,36.6,5,0.48,0,0
2019-02-07,7.17,15.45,14.02,4.93,18.52,64.68,4.0,35.66,100,4.49,2,0
2019-02-08,29.85,16.0,11.72,11.7,18.05,72.99,6.98,34.62,5,0.34,1,1
2019-02-09,10.98,16.87,10.54,5.77,18.94,73.19,3.33,30.86,20,2.85,2,0
2019-02-10,9.79,7.05,10.23,5.79,17.93,67.08,5.88,27.88,10,0.9,0,0
2019-02-11,0.39,5.48,10.3,4.52,20.05,56.98,4.59,32.43,100,2.17,2,0
2019-02-12,6.26,4.61,7.89,5.11,19.45,65.48,13.29,31.2,20,0.15,2,0
2019-02-13,7.18,7.02,7.96,4.03,20.58,62.12,9.25,29.5,10,0.68,0,0
2019-02-14,7.63,9.28,8.57,7.91,16.91,53.87,10.6,37.69,50,1.11,0,0
2019-02-15,13.02,10.7,11.61,7.79,18.31,71.19,2.36,28.78,200,3.89,1,0
2019-02-16,11.44,12.83,14.31,5.24,18.52,71.2,3.94,34.87,200,1.66,1,0
2019-02-17,14.04,15.73,16.0,7.18,19.87,76.21,0.21,42.23,10,0.09,2,0
2019-02-18,21.72,20.3,21.58,10.15,17.35,72.97,1.15,43.18,50,3.24,1,0
2019-02-19,25.15,21.95,19.76,13.09,20.75,71.33,3.08,43.98,5,0.11,2,0
2019-02-20,18.99,30.28,18.59,7.87,21.27,73.67,0.68,34.48,10,5.45,2,1
2019-02-21,46.69,21.99,16.6,15.0,16.9,87.6,9.23,40.56,20,0.48,1,1
2019-02-22,0.28,16.75,15.73,5.26,17.87,68.33,62.82,30.98,10,1.34,1,0
2019-02-23,3.27,1.22,17.03,3.73,17.77,61.41,1.06,35.43,100,0.15,0,0
2019-02-24,0.11,6.34,14.92,3.2,24.08,59.23,17.22,35.06,200,1.65,1,0
2019-02-25,15.64,16.67,13.86,6.95,17.94,64.24,1.26,32.66,5,1.38,2,0
2019-02-26,34.25,18.02,13.95,13.53,22.13,79.81,11.08,33.77,10,1.06,0,0
2019-02-27,4.19,25.9,19.32,4.71,16.22,54.35,10.3,35.26,20,0.07,1,0
2019-02-28,39.27,14.79,20.23,15.0,16.76,83.51,23.3,33.18,50,4.22,2,0
2019-03-01,0.93,27.02,18.23,5.09,17.34,63.41,1.21,41.57,200,3.25,1,0
2019-03-02,40.87,16.1,14.76,14.86,17.01,83.36,3.79,34.99,100,2.0,1,1
2019-03-03,6.5,16.32,14.8,3.09,18.14,63.94,0.95,36.93,50,1.7,2,0
2019-03-04,1.6,6.03,9.91,3.96,17.24,68.47,5.23,34.78,20,2.37,0,0
2019-03-05,9.98,5.34,10.56,6.85,17.0,69.35,24.26,34.5,100,0.31,2,0
2019-03-06,4.45,6.49,8.21,5.13,20.94,59.19,15.21,33.75,10,5.4,2,0
2019-03-07,5.03,5.0,8.94,4.62,21.05,59.57,12.83,32.05,200,0.67,0,0
2019-03-08,5.51,11.64,9.51,5.3,20.48,58.36,7.61,40.89,5,2.14,1,0
2019-03-09,24.37,13.83,10.1,12.63,19.61,74.94,21.5,37.84,50,1.87,1,0
2019-03-10,11.62,13.86,12.16,7.44,18.73,60.81,5.97,34.96,5,2.02,0,0
2019-03-11,5.59,10.45,12.13,4.73,17.53,68.21,1.62,32.62,20,4.22,1,0
2019-03-12,14.14,12.87,12.48,7.14,16.6,73.68,18.18,34.4,50,0.7,1,0
2019-03-13,18.89,12.6,9.28,8.96,19.21,65.05,3.28,35.8,50,2.76,2,0
2019-03-14,4.77,10.56,8.05,6.9,16.12,61.46,0.55,40.72,100,1.82,1,0
2019-03-15,8.0,4.91,9.7,5.68,16.46,64.09,1.35,27.01,50,0.16,2,0
2019-03-16,1.95,4.32,8.11,4.06,20.73,65.39,9.39,36.54,20,1.07,0,0
2019-03-17,3.0,7.36,7.01,3.82,22.21,69.55,9.34,38.44,100,3.64,1,0
2019-03-18,17.14,7.71,8.97,9.96,19.18,60.14,3.01,26.15,100,0.76,2,0
2019-03-19,3.0,10.44,8.07,6.75,20.58,59.91,12.99,32.32,10,1.32,2,0
2019-03-20,11.17,10.9,9.59,7.39,17.86,64.26,14.86,28.51,100,1.34,1,0
2019-03-21,18.52,10.46,9.79,9.15,15.66,62.26,25.32,36.07,200,1.92,1,0
2019-03-22,1.7,10.93,14.4,4.05,19.54,58.42,8.79,33.97,50,4.31,1,0
2019-03-23,12.57,6.24,15.39,4.41,19.44,68.42,15.12,35.51,20,0.38,1,0
2019-03-24,4.45,22.15,17.31,5.73,18.42,60.83,13.99,34.87,50,1.4,2,0
2019-03-25,49.42,21.26,16.38,15.0,17.77,76.99,2.98,40.15,20,1.1,2,1
2019-03-26,9.91,27.98,16.23,6.99,20.17,79.33,3.71,37.64,50,0.7,1,1
2019-03-27,24.6,15.5,16.58,10.03,16.25,73.63,6.51,37.79,50,5.04,1,0
2019-03-28,11.99,12.42,22.43,6.63,16.66,66.55,0.19,39.77,200,0.02,1,0
2019-03-29,0.67,9.23,17.34,3.21,16.17,54.84,3.53,39.8,50,0.26,2,0
2019-03-30,15.04,20.36,19.59,9.24,18.34,68.82,6.42,36.53,10,2.64,1,0
2019-03-31,45.36,24.74,20.69,15.0,15.97,81.86,1.14,46.78,50,0.61,2,1
2019-04-01,13.8,28.27,19.54,10.14,16.76,57.46,1.35,31.64,20,2.57,2,1
2019-04-02,25.65,23.93,19.95,11.71,16.7,67.48,6.22,29.35,20,3.57,1,0
2019-04-03,32.34,20.63,19.83,11.67,17.57,80.14,13.13,28.89,20,0.59,2,0
2019-04-04,3.88,13.27,14.48,4.51,15.1,71.66,17.94,25.39,5,0.43,1,0
2019-04-05,3.57,7.21,16.43,3.79,18.23,63.62,7.9,39.94,200,0.31,1,0
2019-04-06,14.16,8.56,17.7,5.12,20.53,72.6,6.44,39.84,50,0.45,1,0
2019-04-07,7.94,16.53,14.02,7.8,18.29,63.19,4.85,41.65,100,0.62,2,0
2019-04-08,27.48,23.32,14.04,12.59,21.09,73.31,2.14,30.33,20,4.06,1,0
2019-04-09,34.54,22.85,16.78,14.5,20.65,82.73,1.58,40.44,50,2.94,2,0
2019-04-10,6.54,15.05,15.45,5.66,19.52,71.58,15.7,36.46,50,0.0,1,0
2019-04-11,4.05,11.11,18.02,3.06,18.1,68.53,6.26,38.04,20,4.14,1,0
2019-04-12,22.75,10.54,15.27,9.74,17.98,66.04,15.62,39.24,200,0.16,2,0
2019-04-13,4.82,17.84,12.7,5.96,19.44,62.08,12.18,31.3,20,2.13,2,0
2019-04-14,25.94,13.01,11.98,10.02,17.11,74.36,2.16,47.73,50,0.33,0,0
2019-04-15,8.27,16.91,13.5,2.94,14.11,62.84,7.14,42.06,5,0.13,1,0
2019-04-16,16.52,8.76,11.53,8.18,18.85,70.2,5.87,31.96,20,2.85,1,0
2019-04-17,1.51,10.9,12.74,3.78,15.58,64.86,5.51,29.64,100,1.26,1,0
2019-04-18,14.67,8.4,9.43,8.06,15.9,72.35,7.82,33.33,100,1.83,2,0
2019-04-19,9.02,12.31,11.11,7.08,17.81,72.94,40.22,35.35,50,1.11,0,0
2019-04-20,13.25,8.34,13.0,8.24,17.6,64.98,16.76,40.53,200,0.14,2,0
2019-04-21,2.76,12.01,13.31,4.64,14.95,54.56,23.4,29.48,20,2.69,1,0
2019-04-22,20.03,17.53,11.43,10.94,18.09,71.8,0.3,36.0,50,3.43,1,0
2019-04-23,29.79,17.83,10.19,10.62,19.67,84.32,1.51,26.43,20,0.08,1,0
2019-04-24,3.66,11.66,10.5,5.2,15.47,59.45,0.89,36.38,50,0.94,0,0
2019-04-25,1.51,1.84,12.11,4.7,20.25,64.19,3.05,34.31,20,1.63,1,0
2019-04-26,0.36,5.76,10.94,2.12,14.57,63.66,5.83,44.06,20,1.86,2,0
2019-04-27,15.41,9.93,7.25,6.32,21.91,68.66,10.27,25.17,200,1.73,1,0
2019-04-28,14.01,13.76,7.79,6.81,16.83,67.04,6.95,39.97,10,2.36,1,0
2019-04-29,11.87,9.95,9.51,6.27,17.93,61.32,23.35,25.29,10,6.81,1,0
2019-04-30,3.96,7.75,10.93,5.59,13.84,50.57,28.11,27.74,5,0.99,0,0
2019-05-01,7.44,8.31,18.17,4.99,17.48,58.16,1.79,28.88,20,1.63,1,0
2019-05-02,13.54,10.43,16.48,6.53,18.04,64.82,19.17,37.84,20,2.4,2,0
2019-05-03,10.3,29.97,17.33,5.86,17.4,70.64,6.57,31.06,5,1.8,1,0
2019-05-04,66.08,26.19,17.88,15.0,16.43,92.52,6.04,30.41,50,0.98,1,1
2019-05-05,2.2,28.7,18.01,4.18,15.64,58.51,15.37,38.22,50,1.96,0,0
2019-05-06,17.82,9.26,18.79,8.63,19.78,64.45,0.98,39.77,100,2.1,0,0
2019-05-07,7.77,11.32,19.84,5.7,17.56,67.17,21.41,38.14,200,1.76,1,0
2019-05-08,8.38,11.71,20.56,7.57,20.57,70.98,11.11,37.41,50,0.46,1,0
2019-05-09,18.97,15.01,20.54,8.29,16.42,74.8,20.82,47.36,10,1.41,2,0
2019-05-10,17.69,35.91,18.23,10.38,16.58,71.87,51.99,38.02,5,4.31,1,1
2019-05-11,71.09,30.28,19.88,15.0,19.07,88.17,7.3,41.98,100,4.06,0,1
2019-05-12,2.06,24.93,20.53,3.93,14.17,59.27,0.98,38.93,50,2.78,1,0
2019-05-13,1.65,7.68,18.51,7.0,14.98,70.56,1.82,31.92,10,2.39,1,0
2019-05-14,19.33,11.31,16.16,8.03,19.58,75.27,3.91,39.21,20,0.33,1,0
2019-05-15,12.96,12.36,6.2,6.96,15.03,58.79,1.09,29.2,100,1.23,2,0
2019-05-16,4.81,6.33,10.72,3.46,13.72,62.13,16.89,33.83,50,0.24,0,0
2019-05-17,1.24,2.46,10.94,5.02,21.08,62.44,3.52,35.9,50,3.4,2,0
2019-05-18,1.34,12.09,9.01,5.93,14.53,56.86,37.25,23.9,10,0.69,1,0
2019-05-19,33.69,12.74,7.71,15.0,17.67,65.3,12.13,25.04,50,2.91,1,0
2019-05-20,3.2,14.25,7.97,5.93,17.43,62.09,1.9,37.73,100,3.37,2,0
2019-05-21,5.86,4.3,7.94,5.02,11.65,58.99,6.46,29.86,100,4.46,2,0
2019-05-22,3.86,5.43,9.32,4.22,16.72,58.01,6.29,30.65,50,2.8,0,0
2019-05-23,6.58,3.84,4.66,3.47,18.14,61.52,6.78,32.69,50,1.66,1,0
2019-05-24,1.08,6.21,7.65,6.27,17.93,59.87,7.67,31.13,50,1.82,1,0
2019-05-25,10.98,4.37,7.39,7.36,19.02,65.44,0.32,35.04,20,0.77,1,0
2019-05-26,1.05,12.07,8.5,3.22,16.42,56.11,11.59,33.14,10,0.39,2,0
2019-05-27,24.17,9.74,12.1,12.34,18.6,70.98,6.68,35.83,100,0.28,1,0
2019-05-28,3.99,13.27,14.21,3.53,15.78,53.21,15.65,32.17,50,0.4,0,0
2019-05-29,11.65,15.82,14.27,7.48,14.33,67.38,16.89,36.68,50,5.43,1,0
2019-05-30,31.81,19.75,14.96,12.84,14.54,61.63,2.62,41.51,200,0.36,0,0
2019-05-31,15.78,19.67,12.37,9.0,14.19,66.45,0.5,32.11,200,2.57,1,0
2019-06-01,11.42,11.03,14.18,6.85,19.12,70.31,12.15,40.25,50,0.41,1,0
2019-06-02,5.88,7.79,23.52,3.52,14.06,57.64,38.06,39.15,5,7.4,1,0
2019-06-03,6.07,9.52,21.3,5.41,17.62,66.62,5.92,42.19,20,0.91,1,0
2019-06-04,16.61,33.26,20.8,9.74,16.52,74.08,3.01,38.96,200,1.06,0,1
2019-06-05,77.09,36.65,21.98,15.0,16.83,82.01,1.7,38.62,20,1.04,2,1
2019-06-06,16.26,35.2,22.48,9.31,19.75,67.37,3.39,40.74,200,3.39,1,1
2019-06-07,12.24,16.06,21.74,5.92,16.13,51.74,3.97,44.76,5,0.49,1,0
2019-06-08,19.68,13.77,21.14,9.37,18.22,69.25,5.51,39.64,50,3.56,2,0
2019-06-09,9.39,10.0,16.9,5.57,17.05,64.66,10.65,39.15,50,2.14,2,0
2019-06-10,0.93,7.57,14.99,4.68,16.66,48.05,3.19,34.15,20,0.5,0,0
2019-06-11,12.39,20.25,15.75,7.26,21.55,75.82,0.52,44.16,200,0.14,1,0
2019-06-12,47.42,20.9,13.42,15.0,14.05,85.14,4.67,38.57,50,2.98,1,1
2019-06-13,2.89,22.63,13.73,5.67,19.5,57.2,19.35,35.88,10,0.49,0,0
2019-06-14,17.57,7.94,13.81,9.6,18.22,76.11,6.9,34.91,20,4.4,1,0
2019-06-15,3.36,10.82,13.32,4.84,15.93,52.7,33.46,40.22,50,0.28,1,0
2019-06-16,11.51,5.47,9.57,5.76,20.13,59.61,7.0,30.8,20,1.92,1,0
2019-06-17,1.53,7.34,10.07,3.95,13.16,49.27,3.23,25.12,100,2.36,2,0
2019-06-18,8.98,10.56,9.91,5.55,15.8,73.49,2.15,34.33,10,2.14,0,0
2019-06-19,21.17,12.18,12.83,9.44,14.41,72.25,11.86,41.08,20,0.76,2,0
2019-06-20,6.41,14.66,16.8,4.97,17.64,66.5,7.69,44.68,10,4.17,2,0
2019-06-21,16.4,15.54,17.15,7.24,14.58,69.71,9.26,36.32,10,2.94,2,0
2019-06-22,23.8,26.5,16.96,8.29,17.65,74.77,14.07,37.0,20,1.43,1,1
2019-06-23,39.3,22.37,14.29,14.49,16.4,80.04,12.94,38.31,200,1.85,2,0
2019-06-24,4.01,16.98,23.86,4.94,15.8,63.36,0.44,38.22,5,1.67,1,0
2019-06-25,7.65,4.71,27.12,4.18,17.52,64.36,16.22,43.43,10,5.86,1,0
2019-06-26,2.48,27.83,25.39,4.26,16.19,58.2,7.61,39.73,20,4.53,1,0
2019-06-27,73.36,38.37,23.73,15.0,14.54,96.45,4.97,44.55,50,0.54,2,1
2019-06-28,39.26,41.42,24.73,15.0,22.31,81.0,7.71,43.51,50,0.61,0,1
2019-06-29,11.65,26.2,25.73,8.97,15.72,66.38,9.48,44.34,100,7.97,1,1
2019-06-30,27.68,16.79,25.58,12.27,12.24,66.45,1.62,39.2,5,0.54,2,0
2019-07-01,11.04,17.79,18.11,8.21,14.98,58.79,5.4,46.88,50,6.14,1,0
2019-07-02,14.66,9.03,12.8,7.03,14.11,72.74,4.09,37.54,50,2.1,0,0
2019-07-03,1.4,12.39,14.88,3.15,18.29,59.17,4.31,37.19,50,0.1,1,0
2019-07-04,21.11,8.19,14.19,6.55,17.26,73.48,0.96,31.87,20,0.82,1,0
2019-07-05,2.05,16.47,15.26,5.54,17.4,55.56,1.74,35.62,100,1.29,1,0
2019-07-06,26.24,17.05,13.24,13.22,15.85,65.75,1.77,35.87,20,3.58,0,0
2019-07-07,22.85,22.53,13.82,9.69,16.02,67.21,4.67,31.59,10,0.8,0,0
2019-07-08,18.5,13.97,11.46,8.75,15.82,68.14,22.49,33.12,20,0.74,2,0
2019-07-09,0.55,8.16,12.12,2.76,16.39,56.95,2.31,34.02,20,5.06,0,0
2019-07-10,5.42,3.52,8.57,5.58,18.21,69.18,5.38,33.71,10,0.16,2,0
2019-07-11,4.58,5.56,11.23,6.22,17.2,63.19,3.73,25.68,50,1.6,1,0
2019-07-12,6.7,4.22,10.31,3.42,17.51,72.59,15.48,33.45,100,1.4,2,0
2019-07-13,1.38,16.51,11.01,4.4,17.5,62.71,0.51,32.52,50,0.12,0,0
2019-07-14,41.46,18.31,11.32,15.0,18.25,68.67,2.19,34.43,20,0.18,2,1
2019-07-15,12.1,19.68,11.94,7.27,17.05,71.33,2.37,39.95,100,0.96,0,0
2019-07-16,5.47,8.39,12.95,5.69,17.18,55.19,49.57,45.44,50,0.29,0,0
2019-07-17,7.59,7.32,14.31,5.55,18.82,64.95,8.46,39.11,20,1.3,0,0
2019-07-18,8.89,10.08,13.78,6.04,15.1,60.57,1.5,29.34,50,1.88,0,0
2019-07-19,13.77,11.18,13.52,7.37,14.71,77.6,3.18,33.68,50,2.35,1,0
2019-07-20,10.88,20.8,23.13,7.93,14.04,72.64,1.84,42.23,10,1.58,2,0
2019-07-21,37.77,19.65,26.13,15.0,16.76,75.18,1.33,42.87,20,0.95,1,0
2019-07-22,10.31,40.27,25.36,6.86,12.67,64.52,15.95,45.08,10,0.28,2,0
2019-07-23,72.72,37.21,29.11,15.0,17.29,97.58,6.85,41.16,200,0.57,2,1
2019-07-24,28.6,34.94,27.83,11.63,16.14,78.62,9.98,39.31,5,1.09,2,1
2019-07-25,3.51,24.04,26.07,5.63,18.61,61.9,4.02,49.19,10,5.16,0,0
2019-07-26,40.02,15.13,25.63,15.0,14.99,74.88,8.07,40.54,20,0.45,0,1
2019-07-27,1.86,22.46,19.75,4.85,15.91,57.34,2.98,32.82,100,1.07,0,0
2019-07-28,25.51,11.52,20.0,13.27,18.55,72.73,3.68,45.38,20,2.64,1,0
2019-07-29,7.19,21.42,23.01,6.9,19.06,69.77,10.56,31.72,100,2.44,1,0
2019-07-30,31.55,23.04,20.64,13.08,14.92,77.92,1.63,20.78,50,6.74,1,0
2019-07-31,30.38,28.84,21.16,12.0,16.63,71.32,9.6,42.31,50,0.42,1,1
2019-08-01,24.59,26.13,17.69,7.81,16.85,75.54,19.12,41.63,100,0.03,1,1
2019-08-02,23.41,17.82,17.77,10.32,16.99,69.77,1.28,39.18,5,0.78,1,0
2019-08-03,5.45,10.04,13.67,4.74,15.71,67.18,22.78,28.96,200,0.32,1,0
2019-08-04,1.27,4.82,11.88,4.35,18.78,73.27,0.83,34.46,100,1.59,0,0
2019-08-05,7.74,3.95,9.27,5.64,12.43,62.07,4.29,32.32,200,4.58,1,0
